postcode,avg_download,max_download,avg_upload,max_upload,lsoa_code,lsoa_name,district_code,district_name
PE317UD,33.9,80,9.4,20,E01026701,King's Lynn and West Norfolk 003D,E07000146,King's Lynn and West Norfolk
PE317UF,28.3,59.5,7.7,17.9,E01026701,King's Lynn and West Norfolk 003D,E07000146,King's Lynn and West Norfolk
PE317UG,21.4,56.1,5.4,14.5,E01026701,King's Lynn and West Norfolk 003D,E07000146,King's Lynn and West Norfolk
PE317UH,36.3,76.6,10.2,20,E01026701,King's Lynn and West Norfolk 003D,E07000146,King's Lynn and West Norfolk
PE317UN,24.6,45.4,5.6,10,E01026701,King's Lynn and West Norfolk 003D,E07000146,King's Lynn and West Norfolk
PE317UP,19.3,40,3.9,10,E01026701,King's Lynn and West Norfolk 003D,E07000146,King's Lynn and West Norfolk
PE317US,36.6,79.7,7.9,20,E01026678,King's Lynn and West Norfolk 003C,E07000146,King's Lynn and West Norfolk
PE317UT,1,1.2,0.5,0.7,E01026703,King's Lynn and West Norfolk 003F,E07000146,King's Lynn and West Norfolk
PE317XA,34.2,54.9,7.7,10,E01026702,King's Lynn and West Norfolk 003E,E07000146,King's Lynn and West Norfolk
PE317XF,42.9,80,10.2,20,E01026702,King's Lynn and West Norfolk 003E,E07000146,King's Lynn and West Norfolk
PE317XG,1.3,1.3,0.6,0.6,E01026703,King's Lynn and West Norfolk 003F,E07000146,King's Lynn and West Norfolk
PE317XQ,39.4,75.2,10.1,19.6,E01026702,King's Lynn and West Norfolk 003E,E07000146,King's Lynn and West Norfolk
PE318AA,38.6,78.3,9.5,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318AB,34.6,55,5.8,10,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318AD,53.1,80,11.8,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318AE,41.2,71,9.9,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318AF,16.4,34.5,4,7.5,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318AG,61.8,80,15.6,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318AH,50,80,12.6,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318AJ,59.2,79.9,15,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318AL,64.8,79.9,15.1,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318AN,47.7,79.9,10.1,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318AP,39.3,79.7,9.3,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318AQ,44.2,79.9,10.9,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318AR,38.7,76.6,7.6,19.9,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318AS,34.3,70.8,7.4,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318AT,32,73.6,6.1,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318AU,36.9,79.9,8.3,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318AW,33,59.9,10.2,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318AY,60.6,80,14.7,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318AZ,28,63.5,6.8,19.7,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318BA,65,79.9,16.6,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318BB,38.6,78.7,9.5,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318BD,29,75.9,7,19.5,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318BF,43.3,79.9,9.9,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318BG,56.1,75.5,14.1,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318BH,38.7,79.7,13.5,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318BJ,27.6,79.9,6,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318BL,44.7,72.6,7.8,19,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318BN,26.1,52.6,4.9,10,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318BP,31.1,79.9,6.7,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318BQ,40,40,10,10,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318BS,37,79.7,7.2,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318BT,42.4,79.7,9.9,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318BU,28.3,79.9,5.3,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318BW,32.2,80,7,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318BX,14,35,3.3,7.7,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318BY,22.4,79.9,5.4,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318DA,22.1,79.9,5,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318DD,32.4,68.3,8.9,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318DF,38.7,44.7,8.1,10,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318DG,28.9,40,6.8,10,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318DH,35.5,75.3,8,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318DJ,43.4,70.3,8.7,18.3,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318DN,28.4,50.2,5.2,10,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318DQ,41.8,80,11.8,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318DR,13.6,23.2,1,1.4,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318DS,9.5,15.3,1.1,1.2,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318DW,40.6,79.9,9.1,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318DX,32.2,54.8,5,9.8,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318DY,44.2,79.9,9.1,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318DZ,64.4,80,15.8,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318ED,40,40,10,10,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318EF,22.7,43.7,3.7,10,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318EJ,48.6,78.8,10.6,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318EL,50.3,80,11.6,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318EN,40.3,79.9,8.2,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318EP,36.2,73.8,7.8,19,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318ER,23.9,54.8,3.1,10,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318ES,48.5,79.9,10.6,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318ET,36.3,76.8,6.3,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318EU,21,34.8,2.2,5.6,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318EW,28.3,40,4.4,7.9,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318EX,38.1,76.9,8.3,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318EY,32.4,76.6,6.9,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318EZ,19.6,19.6,1.2,1.2,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318FA,74.2,74.2,20,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318FB,50.9,80,12.7,20,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318FG,20.5,38.4,2.6,5.9,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318FN,6.3,8.1,0.4,0.4,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318FT,40.6,41.3,6.2,6.4,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318GG,53.4,54.9,10,10,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318GN,41.5,55.4,7.2,10,E01026695,King's Lynn and West Norfolk 002D,E07000146,King's Lynn and West Norfolk
PE318HA,38.8,79.9,7.9,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318HB,36.4,55,5.6,10,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318HD,43,80,9.1,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318HE,33.8,79.9,5.7,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318HF,38.5,80,7.2,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318HG,26.3,79.9,3.7,19.9,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318HH,44,80,9.2,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318HJ,34.9,65,7.8,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318HL,48.2,79.7,10.9,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318HN,28.7,79.9,6.7,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318HP,6.3,9.1,1.1,1.2,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318HQ,57.5,80,12.8,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318HT,33.3,80,8.4,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318HU,20.2,50.7,2.6,10,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318HW,26.8,79.9,6.5,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318HX,18.3,22.7,1.3,1.4,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318JA,24.1,80,3.9,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318JB,27.1,79.9,5.9,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318JD,19.8,80,4.7,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318JE,22.7,79.9,5.1,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318JF,43,80,11.2,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318JG,25.8,76.6,6.2,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318JH,26.9,59.2,6.5,18.6,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318JJ,2.2,7.2,0.5,1.2,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318JQ,27,80,6,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318JR,11.6,20.3,1.5,3.7,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318JT,2,3.1,0.4,0.4,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318JU,8.8,20.2,0.9,1.2,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318JW,7.2,7.2,1,1,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318JX,1.7,2.2,0.4,0.4,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318JY,20.7,72.8,4.8,15.8,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318JZ,22.3,36.2,2.9,6.6,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318LA,16.3,57.4,3,13.4,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318LB,47.9,79.9,10.8,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318LE,38.2,61.9,8.6,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318LF,48.2,70.5,11.2,20,E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk
PE318LJ,32.2,50.5,6.8,10,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318LL,6.8,8.1,0.4,0.4,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318LN,18.7,29.8,2.1,3.2,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318LQ,37.3,80,7.8,20,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318LS,33.7,76.6,6.9,17.7,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318LT,18.6,76.1,2.6,20,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318LY,12,27.7,0.9,3.2,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318NB,8.1,21.7,0.7,1.2,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318ND,10.8,22.8,0.8,1.2,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318NF,15.4,29.7,1.3,2.6,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318NG,7,8.1,0.4,0.4,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318NH,38.3,79.8,9.8,20,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318NJ,19.7,70.4,10.2,20,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318NL,50.7,74.2,13,20,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318NP,41,75.1,10.1,20,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318NQ,34.5,56.1,7.1,19.3,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318NR,34.5,55,7.3,10,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318NS,41.8,77,10.2,20,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318NT,48.6,79.9,11.7,20,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318NW,42.3,79.9,11,20,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318NX,7.2,8.1,0.4,0.4,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318NY,28.7,42,5.8,8.2,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318NZ,28,40,6.6,10,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318PA,35.7,51.5,5.6,10,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318PB,31.9,54.9,6.2,8.8,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318PD,6.5,8.1,0.7,1.2,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318PG,2.7,4.3,0.4,0.4,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318PH,7.5,8.6,0.6,1,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318PL,36.5,54.9,7.5,10,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318PN,12.2,18,0.9,1.2,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318PQ,7.7,40,1,10,E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk
PE318PS,4.6,7.8,0.4,0.4,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318PT,3.4,8,0.5,0.9,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318PU,5.9,8,0.4,0.4,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318PW,11.3,49.2,1.7,9.9,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318PX,5.8,8.1,0.5,0.8,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318PZ,2.6,4,0.4,0.4,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318QD,3.7,6.5,0.4,0.4,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318QE,5.1,6.3,0.4,0.4,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318QF,4.1,8.1,0.5,1.1,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318QL,12.7,40,2.9,10,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318QN,8.8,79.9,1.7,20,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318QQ,3.6,5.7,0.3,0.4,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318QR,19.6,24.6,3.3,5.4,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318QW,21.1,54.9,0.7,1.2,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318RA,17.3,22.2,0.9,1.1,E01026695,King's Lynn and West Norfolk 002D,E07000146,King's Lynn and West Norfolk
PE318RB,19.3,24.4,1,1.2,E01026695,King's Lynn and West Norfolk 002D,E07000146,King's Lynn and West Norfolk
PE318RD,38.5,80,7.6,20,E01026695,King's Lynn and West Norfolk 002D,E07000146,King's Lynn and West Norfolk
PE318RE,30.2,49.6,6.2,10,E01026695,King's Lynn and West Norfolk 002D,E07000146,King's Lynn and West Norfolk
PE318RF,35.1,79.9,7,20,E01026695,King's Lynn and West Norfolk 002D,E07000146,King's Lynn and West Norfolk
PE318RG,33.8,57.1,6.3,17,E01026695,King's Lynn and West Norfolk 002D,E07000146,King's Lynn and West Norfolk
PE318RH,19.5,32.6,1.4,3.3,E01026695,King's Lynn and West Norfolk 002D,E07000146,King's Lynn and West Norfolk
PE318RJ,17.7,22.2,0.9,1.1,E01026695,King's Lynn and West Norfolk 002D,E07000146,King's Lynn and West Norfolk
PE318RL,33.3,59.1,5.7,11.6,E01026695,King's Lynn and West Norfolk 002D,E07000146,King's Lynn and West Norfolk
PE318RN,18.8,40,1.5,7.5,E01026695,King's Lynn and West Norfolk 002D,E07000146,King's Lynn and West Norfolk
PE318RR,17.8,20.5,1.1,1.2,E01026695,King's Lynn and West Norfolk 002D,E07000146,King's Lynn and West Norfolk
PE318RS,20.2,79.9,3.2,20,E01026780,North Norfolk 009A,E07000147,North Norfolk
PE318RT,25,80,5.4,20,E01026780,North Norfolk 009A,E07000147,North Norfolk
PE318RW,19.1,33.8,1.6,6.7,E01026695,King's Lynn and West Norfolk 002D,E07000146,King's Lynn and West Norfolk
PE318RX,25.2,72.4,5.6,20,E01026695,King's Lynn and West Norfolk 002D,E07000146,King's Lynn and West Norfolk
PE318RY,27,79.7,5.4,20,E01026695,King's Lynn and West Norfolk 002D,E07000146,King's Lynn and West Norfolk
PE318RZ,29,50.3,6.9,10,E01026695,King's Lynn and West Norfolk 002D,E07000146,King's Lynn and West Norfolk
PE318SA,24.1,63.8,4.6,18.8,E01026780,North Norfolk 009A,E07000147,North Norfolk
PE318SD,40.6,79.7,9.6,20,E01026695,King's Lynn and West Norfolk 002D,E07000146,King's Lynn and West Norfolk
PE318SE,18.2,45,2.7,6.8,E01026695,King's Lynn and West Norfolk 002D,E07000146,King's Lynn and West Norfolk
PE318SF,41.5,79.9,10.5,20,E01026695,King's Lynn and West Norfolk 002D,E07000146,King's Lynn and West Norfolk
PE318SJ,43.1,80,10.3,20,E01026695,King's Lynn and West Norfolk 002D,E07000146,King's Lynn and West Norfolk
PE318SL,34.8,79.7,8.2,20,E01026695,King's Lynn and West Norfolk 002D,E07000146,King's Lynn and West Norfolk
PE318SN,26.9,76.3,6.5,19.9,E01026695,King's Lynn and West Norfolk 002D,E07000146,King's Lynn and West Norfolk
PE318SP,18.2,40,3.3,8.7,E01026656,King's Lynn and West Norfolk 002C,E07000146,King's Lynn and West Norfolk
PE318ST,49.2,79.7,12.3,20,E01026695,King's Lynn and West Norfolk 002D,E07000146,King's Lynn and West Norfolk
PE318SU,40.5,78.4,7.8,20,E01026695,King's Lynn and West Norfolk 002D,E07000146,King's Lynn and West Norfolk
PE318SW,13.9,40,2.2,10,E01026695,King's Lynn and West Norfolk 002D,E07000146,King's Lynn and West Norfolk
